doc_id,file_name,sentence
14,Amazon.pdf,We are also empowering women to lead in the  technology industry.
14,Amazon.pdf,"AWS has partnered with Girls in Tech,  a global nonprofit committed to eliminating the gender  gap in an industry where only 26% of computer scientists  are women."
14,Amazon.pdf,"Girls in Tech is among the organizations  pushing hardest to provide women with access to jobs in  technology through education, professional development,  and community-building experiences."
14,Amazon.pdf,"To enhance these  efforts, AWS supports the Girls in Tech annual conference,  its Digital Career Fair, a virtual hackathon focused on  creating real-world technical solutions powered by  women, and AMPLIFY, a startup pitch competition that  helps entrepreneurs with funding and mentorship."
14,Amazon.pdf,’s focus on accessibility has made shopping and  other daily experiences simpler for people with disabilities.
14,Amazon.pdf,"We believe technology should be inclusive, accessible, and  useful to everyone."
14,Amazon.pdf,"By inventing new experiences that support  all of our customers, we help create a more accessible world."
14,Amazon.pdf,"While there’s much more to do, we continue to build accessibility  features across our devices and services around the world and  have been recognized for our efforts with the 2019 American  Foundation for the Blind Helen Keller Achievement Award."
14,Amazon.pdf,"Empowering Diverse Entrepreneurs 
Through the  business credentialing program,  minority-owned, women-owned, veteran-owned, and  LGBTQIA+-owned small businesses can promote their  products."
14,Amazon.pdf,"Customers can shop at storefronts that support  women-owned businesses and Black-owned businesses, as  well as at the  Saheli store, which displays products  from women entrepreneurs in India."
14,Amazon.pdf,"LGBTQIA+ Rights  
The rights of LGBTQIA+ people must be protected."
14,Amazon.pdf,We  were early and strong supporters of marriage equality  and will continue to advocate for protections and equal  rights for transgender people.
14,Amazon.pdf,"We stand together with  the LGBTQIA+ community and are working at the  U.S. federal and state levels on legislation, including  supporting passage of the Equality Act."
14,Amazon.pdf,provides  gender transition benefits based on the Standards of  Care published by the World Professional Association  for Transgender Health.
14,Amazon.pdf,"holds a gender identity  conference to build community, educate those outside  of the LGBTQIA+ community, and provide professional  development opportunities for those at   while transitioning openly in the workplace."
14,Amazon.pdf,"We have  a Transgender Toolkit for transgender and non-binary  identifying employees, and we provide transgender- inclusive health benefits for  employees."
14,Amazon.pdf,"We are  proud to have our efforts recognized, scoring 100% on  the Human Rights Campaign’s Corporate Equality Index  for LGBTQ rights for the last three years."
14,Amazon.pdf,"” 
This is just one small step  I am taking to help end  systemic racism."
14,Amazon.pdf,I feel honored and  grateful to work for an  employer that shares  these same values.
14,Amazon.pdf,’s leadership and BEN  have worked hand-in-hand to  identify organizations in the Black  community that make a difference  and will contribute to them in a  meaningful way.
14,Amazon.pdf,"In addition to  the organizations chosen, we will  work with our chapters to identify  local groups to support."
14,Amazon.pdf,We will  continue conversations about how   can support employees  and the Black community.
14,Amazon.pdf,"Building on our Leadership Principle of Learn and Be Curious,  we organize conferences every year where employees can  learn and exchange their ideas and experiences."
14,Amazon.pdf,Several of  these conferences focused specifically on diversity issues.
14,Amazon.pdf,"Represent the Future is a career enrichment summit  centered around uplifting Black, Latinx, and Native Amer- ican communities."
14,Amazon.pdf,This event is open to participants from  any organization around the world to learn more about  ’s customer-obsessed culture of diversity and  inclusion that inspires everything we do.
14,Amazon.pdf,"Recruiters and  hiring managers from across  share insights about  ’s 14 Leadership Principles, current job opportuni- ties, and our application and interview process."
14,Amazon.pdf,"Conversations on Race and Ethnicity (CORE+) is a  global brand of internal experiences that focuses on  deepening  employees’ understanding of sys- temic barriers through conversations on topics related  to intersectional identities, including race, ethnicity, and  gender, with additional focus on nationality, ability, sexual  orientation, military status, religion, age, and language."
14,Amazon.pdf,"Global Diversity Summit is a professional  development experience for ’s diversity, equity,  and inclusion global practitioners."
14,Amazon.pdf,"This event focuses on  industry-leading research, ideas, and mechanisms related  to race, ethnicity, and social justice and highlights best  practices pioneered by various business units."
14,Amazon.pdf,Global Accessibility Awareness Month is recognized  each May at .
14,Amazon.pdf,"Around the world, the month is full  of events, technical talks, experiential trainings, podcasts,  and workshops that showcase accessibility best practices."
14,Amazon.pdf,"Employees take time throughout the month to learn about  accessibility, even if it is not a part of their day-to-day work."
